,variance,mean,min,max
210719_s_at,0.9060051136363637,5.873636363636364,3.94,7.01
210720_s_at,0.2504916666666666,5.973333333333334,5.03,6.61
210721_s_at,0.2937676136363636,2.586363636363636,1.61,3.25
210722_at,0.5043568181818181,3.455454545454545,2.24,4.68
210723_x_at,0.46573087121212114,3.9306060606060598,2.55,4.67
210724_at,0.40811837121212124,3.3939393939393936,2.2,4.11
210726_at,0.5161570075757576,5.16848484848485,3.78,5.92
210727_at,0.767004734848485,4.842121212121214,2.99,5.96
210728_s_at,0.5516058712121213,4.773939393939393,3.36,5.82
210729_at,0.28416212121212125,2.7660606060606057,1.69,3.34
210730_s_at,0.4540382575757576,3.834848484848485,2.67,5.1
210731_s_at,0.3206272727272728,3.7709090909090914,2.75,4.61
210732_s_at,0.41207348484848483,3.0078787878787874,1.77,3.93
210733_at,0.2947558712121211,4.149393939393939,3.35,5.12
210734_x_at,0.8119320075757575,7.061515151515152,5.15,8.37
210735_s_at,0.5461676136363638,5.3136363636363635,4.35,6.9
210736_x_at,0.7341767045454545,4.917272727272728,3.25,5.81
210737_at,0.30972556818181823,6.224545454545457,5.06,6.97
210738_s_at,0.46257291666666683,3.0133333333333328,1.83,4.31
210739_x_at,0.1707189393939394,5.677575757575755,4.92,6.65
210740_s_at,0.34481098484848494,6.692121212121212,5.27,7.49
210741_at,0.3351689393939395,3.075757575757575,1.99,3.75
210742_at,0.2237028409090909,3.4718181818181812,2.33,4.03
210743_s_at,0.5491568181818179,3.6745454545454557,2.44,4.75
210744_s_at,0.8814751893939394,4.544242424242425,3.04,6.06
210745_at,0.5781528409090912,4.318181818181819,3.17,5.73
210746_s_at,0.5159829545454545,3.827272727272727,2.26,4.53
210747_at,0.45619602272727255,3.2190909090909092,1.79,4.45
210748_at,0.361781818181818,3.6045454545454545,2.22,4.5
210749_x_at,0.7509257575757576,6.744848484848483,5.05,8.15
210750_s_at,0.40144450757575756,4.9348484848484855,3.81,5.97
210751_s_at,0.8002354166666666,3.8466666666666667,2.37,5.13
210752_s_at,0.3169541666666667,4.383333333333333,3.2,5.26
210753_s_at,1.2148092803030313,4.70030303030303,2.69,5.99
210754_s_at,1.1613780303030308,6.816969696969699,5.19,8.41
210755_at,0.28814223484848484,2.7221212121212126,1.73,4.01
210756_s_at,0.7515070075757571,6.324848484848487,4.15,7.34
210757_x_at,0.6637416666666667,5.7666666666666675,4.51,6.92
210758_at,0.9565780303030303,6.713030303030303,5.23,8.13
210759_s_at,1.6780058712121217,9.700606060606061,7.5,11.21
210760_x_at,0.1734530303030303,3.9003030303030304,2.98,4.58
210761_s_at,0.16654393939393947,6.3624242424242405,5.22,7.19
210762_s_at,1.390812121212121,5.406060606060606,3.17,6.81
210763_x_at,0.8912842803030304,5.523030303030303,3.85,7.03
210764_s_at,1.2552517045454543,11.427272727272728,9.68,13.08
210765_at,0.7075528409090911,4.181818181818183,2.59,5.02
210766_s_at,1.5310734848484846,8.151212121212122,5.55,9.57
210767_at,0.47048541666666666,3.6533333333333333,2.27,4.7
210768_x_at,1.9314808712121212,6.52060606060606,4.59,8.3
210769_at,0.5802808712121212,6.286060606060605,4.37,7.42
210770_s_at,0.5660376893939394,4.365757575757576,2.52,5.45
210771_at,0.40227556818181787,3.1354545454545453,2.02,3.8
210772_at,1.0253710227272728,4.3109090909090915,2.46,5.94
210773_s_at,0.3571954545454544,5.157272727272726,3.82,5.81
210774_s_at,0.9853354166666668,10.206666666666665,8.23,11.59
210775_x_at,0.35039337121212133,5.9839393939393934,4.7,7.23
210776_x_at,0.08885928030303031,7.283030303030302,6.55,7.61
210778_s_at,0.40560284090909077,5.178181818181818,3.98,6.0
210779_x_at,1.7843382575757578,6.4784848484848485,4.25,8.26
210780_at,0.5450001893939396,4.9757575757575765,3.46,5.99
210781_x_at,0.5842541666666666,5.433333333333333,3.73,6.25
210782_x_at,0.8319382575757575,6.598484848484849,5.05,8.07
210783_x_at,0.5403155303030305,5.283030303030303,3.86,6.41
210784_x_at,0.6985882575757573,6.844848484848485,5.26,8.17
210785_s_at,0.7864297348484848,4.241212121212122,2.41,5.6
210786_s_at,0.3515172348484849,3.022121212121212,1.92,3.86
210787_s_at,0.41407518939393956,4.012424242424243,2.84,4.59
210788_s_at,1.403718371212121,7.039393939393939,4.96,8.49
210789_x_at,0.7682780303030303,5.77030303030303,3.93,6.83
210790_s_at,2.2101426136363638,7.043636363636365,4.54,9.03
210791_s_at,0.545980871212121,4.753939393939394,3.41,5.75
210792_x_at,0.6519676136363637,6.923636363636365,5.09,8.28
210793_s_at,0.35634791666666665,3.0466666666666655,1.83,3.79
210794_s_at,0.568042234848485,6.461212121212121,4.99,7.38
210795_s_at,0.6293308712121214,5.4360606060606065,4.01,6.55
210796_x_at,0.5627280303030301,3.9030303030303033,2.3,4.6
210797_s_at,0.5757467803030302,5.91969696969697,4.2,6.79
210798_x_at,0.7315655303030302,4.856969696969697,3.28,5.92
210799_at,0.41130587121212137,4.363939393939394,3.16,5.32
210800_at,0.20158087121212115,2.763939393939394,1.76,3.36
210801_at,0.25531553030303034,2.6830303030303027,1.74,3.14
210802_s_at,0.9370501893939395,7.954242424242424,6.08,9.25
210803_at,0.6731863636363635,4.813636363636364,3.22,5.74
210804_x_at,1.0589397727272731,5.90909090909091,4.04,7.49
210805_x_at,1.0181297348484848,5.87121212121212,3.82,7.48
210806_at,0.7287683712121211,4.3106060606060606,2.88,5.66
210807_s_at,0.8658710227272727,3.5090909090909084,1.78,5.01
210808_s_at,0.217660984848485,5.378787878787878,4.35,6.15
210809_s_at,0.3161757575757578,3.0148484848484856,2.02,3.78
210810_s_at,0.4101267045454545,3.852727272727272,2.33,4.95
210811_s_at,0.5092189393939395,6.132424242424243,4.84,7.11
210812_at,0.5099488636363635,3.8636363636363638,2.39,5.02
210813_s_at,1.388963068181818,3.835454545454546,1.7,5.21
210814_at,0.3400530303030304,2.8396969696969703,1.78,3.44
210815_s_at,0.30473200757575747,4.0648484848484845,2.83,4.83
210816_s_at,0.6054655303030302,5.060303030303031,3.66,5.93
210817_s_at,1.5162030303030298,7.120303030303031,5.21,8.78
210818_s_at,0.9888147727272727,4.49909090909091,2.44,5.56
210819_x_at,0.4986267045454545,5.362727272727273,4.0,6.02
210820_x_at,0.7618933712121211,6.69939393939394,5.68,8.0
210821_x_at,0.5005965909090908,5.371818181818183,3.93,6.4
210822_at,1.0939439393939399,4.237575757575756,2.46,5.22
210823_s_at,0.46122178030303035,5.33030303030303,3.96,6.29
210824_at,0.6584564393939396,4.212424242424242,2.51,5.27
210825_s_at,0.6496814393939394,4.7757575757575745,3.06,5.75
210826_x_at,0.49871553030303045,7.03030303030303,5.59,7.85
210827_s_at,0.8332922348484852,7.311212121212121,5.86,9.13
210828_s_at,0.7592808712121214,5.040606060606061,3.3,5.8
210829_s_at,1.2314433712121209,5.710606060606061,3.33,6.98
210830_s_at,4.958473484848485,8.377878787878787,5.24,11.29
210831_s_at,0.9606005681818182,4.365454545454544,2.17,5.72
210832_x_at,0.35844375000000006,3.81,2.69,4.85
210833_at,0.2718126893939394,2.957575757575758,1.99,3.44
210834_s_at,0.37388636363636346,3.363636363636364,1.97,4.0
210835_s_at,1.8335801136363634,10.453636363636363,7.61,11.91
210836_x_at,0.5520278409090911,3.3718181818181816,1.83,4.29
210837_s_at,0.501465340909091,2.8681818181818186,1.53,3.61
210838_s_at,0.6519801136363635,4.996363636363637,3.53,6.11
210839_s_at,0.3583882575757576,4.144848484848485,3.02,5.07
210840_s_at,1.374400757575758,7.8548484848484845,5.74,9.13
210841_s_at,0.8736320075757577,5.738484848484847,3.96,6.96
210842_at,0.5061405303030305,3.5869696969696983,2.24,4.7
210843_s_at,0.2959121212121212,3.2006060606060602,2.06,3.9
210844_x_at,0.6765710227272728,8.39909090909091,7.26,9.48
210845_s_at,0.5296238636363637,6.226363636363639,4.6,7.03
210846_x_at,0.7642778409090911,5.121818181818182,4.11,6.51
210847_x_at,0.4990905303030303,3.776969696969696,2.42,4.71
210848_at,0.5958070075757576,5.128484848484848,3.4,5.99
210849_s_at,0.25546723484848477,4.972121212121214,3.83,5.75
210850_s_at,0.6299058712121213,4.163939393939394,2.75,5.18
210852_s_at,1.117354734848485,4.608787878787879,2.7,5.87
210853_at,0.33030284090909084,2.9881818181818187,1.56,3.66
210854_x_at,0.933489204545454,7.292727272727273,5.46,8.36
210855_at,0.5679746212121212,5.49060606060606,4.12,6.72
210858_x_at,0.6662250000000001,5.470000000000001,3.64,6.4
210859_x_at,0.532321590909091,5.9318181818181825,3.96,6.81
210861_s_at,0.3114359848484849,3.002121212121212,1.83,3.74
210862_s_at,0.9169439393939396,4.754242424242424,3.04,6.45
210864_x_at,0.6737433712121212,6.499393939393938,5.13,7.51
210865_at,0.5120859848484848,4.758787878787881,3.14,5.63
210866_s_at,1.3196820075757574,4.644848484848484,2.65,5.96
210867_at,0.48162518939393945,3.854242424242423,2.57,5.03
210868_s_at,1.0537484848484848,4.857878787878789,3.25,6.38
210869_s_at,0.5292363636363636,3.876363636363635,2.5,4.59
210870_s_at,0.2924897727272727,4.33909090909091,3.0,5.18
210871_x_at,0.7593121212121213,4.236060606060606,2.53,5.19
210872_x_at,0.5781371212121208,4.380606060606061,2.96,5.58
210873_x_at,0.5651715909090911,3.4818181818181815,2.26,4.49
210874_s_at,0.7047047348484848,6.128787878787878,4.5,7.3
210875_s_at,1.71797178030303,5.28030303030303,3.52,7.15
210876_at,0.5212234848484847,5.862121212121212,4.07,6.7
210878_s_at,0.8365405303030304,7.589696969696971,6.33,8.75
210879_s_at,0.3791,7.010000000000001,5.6,7.86
210880_s_at,0.30563409090909077,4.211818181818181,3.18,5.15
210881_s_at,1.077718371212121,4.8506060606060615,2.93,6.22
210882_s_at,0.970760984848485,5.212121212121211,3.31,6.24
210883_x_at,0.7097710227272729,5.829090909090908,4.48,7.17
210884_s_at,0.4187801136363637,5.383636363636363,4.19,6.4
210885_s_at,0.8041528409090911,4.818181818181819,3.19,5.86
210886_x_at,0.6180176136363636,4.596363636363635,3.03,5.37
210887_s_at,0.6293876893939391,5.815757575757575,4.47,6.89
210888_s_at,0.5733195075757577,4.214848484848485,2.57,4.94
210889_s_at,0.30768636363636365,3.8063636363636366,2.63,4.75
210890_x_at,0.41062178030303037,4.796969696969698,3.57,5.46
210891_s_at,0.7902217803030303,6.683030303030301,5.48,7.96
210892_s_at,1.7710132575757571,5.2751515151515145,2.92,6.68
210893_at,0.3278717803030303,2.576969696969697,1.56,3.45
210894_s_at,1.0588291666666667,4.9733333333333345,3.19,6.66
210895_s_at,0.4691666666666666,3.0533333333333337,1.9,3.93
210896_s_at,2.5333863636363643,7.393636363636365,4.7,9.33
210904_s_at,1.908186363636364,5.843636363636365,3.78,7.46
210905_x_at,0.7153488636363637,4.636363636363635,3.0,5.61
210906_x_at,0.5056234848484847,3.0887878787878784,1.68,3.88
210907_s_at,2.040943371212121,10.383939393939396,7.31,11.78
210908_s_at,2.7852945075757582,8.748484848484846,6.05,10.67
210909_x_at,0.8481092803030302,3.9730303030303027,2.35,5.4
210910_s_at,0.4352757575757575,3.3048484848484847,2.09,4.21
210911_at,0.5681496212121211,4.883939393939394,3.39,5.6
210912_x_at,0.45820928030303026,4.873030303030303,3.6,5.46
210913_at,0.4059183712121211,4.2739393939393935,3.09,5.38
210914_at,0.6196104166666668,3.533333333333334,2.03,4.87
210915_x_at,1.7513996212121217,5.4806060606060605,3.09,7.23
210916_s_at,1.4463570075757575,6.46848484848485,4.47,8.25
210917_at,0.44538428030303034,3.473030303030303,2.17,4.15
210918_at,0.5652689393939395,3.475757575757576,1.94,4.27
210919_at,0.34611306818181814,2.515454545454546,1.46,3.18
210920_x_at,0.4576028409090911,3.791818181818182,2.32,4.76
210921_at,1.1243905303030297,4.436969696969698,2.73,6.36
210922_at,0.5857859848484848,4.761212121212122,3.21,6.1
210923_at,0.8204195075757577,4.711515151515152,3.04,5.68
210924_at,0.790996590909091,5.521818181818182,3.96,6.61
210925_at,0.3437960227272728,4.770909090909092,3.61,5.61
210926_at,0.5288585227272727,5.779090909090909,4.22,7.16
210927_x_at,0.9572585227272726,9.059090909090907,7.02,9.97
210928_at,0.3842007575757576,3.1548484848484843,1.91,4.0
210929_s_at,0.7039530303030304,3.5930303030303032,2.03,4.56
210930_s_at,0.669223484848485,4.6887878787878785,3.1,5.58
210931_at,0.4261820075757575,3.0851515151515154,1.85,3.73
210932_s_at,1.1773945075757577,4.408484848484849,2.55,5.73
210933_s_at,2.161533522727273,5.709090909090908,2.88,7.13
210934_at,0.6708655303030304,5.280303030303031,3.55,6.63
210935_s_at,1.1592068181818185,7.714545454545457,5.51,9.09
210936_at,0.5533717803030302,4.303030303030303,2.97,5.27
210937_s_at,0.7202030303030303,5.053030303030304,3.45,6.46
210938_at,0.8699672348484847,5.5221212121212115,3.91,7.51
210939_s_at,0.5173064393939394,4.112424242424242,2.81,4.85
210940_s_at,0.72500928030303,5.056969696969698,3.47,6.3
210941_at,0.34417178030303025,2.6469696969696974,1.57,3.27
210942_s_at,0.45673011363636373,3.123636363636364,1.77,3.72
210943_s_at,0.5750717803030305,4.886969696969697,3.38,5.67
210944_s_at,0.8723859848484851,5.051212121212121,3.33,6.21
210945_at,0.4799376893939394,3.3342424242424253,1.98,4.3
210946_at,1.2640249999999997,6.290000000000001,4.78,8.34
210947_s_at,0.3994814393939395,6.717575757575755,5.46,7.65
210948_s_at,0.23668712121212115,3.669393939393939,2.47,4.43
210949_s_at,1.81788143939394,9.717575757575759,6.88,11.15
210950_s_at,1.9580897727272726,7.710909090909091,5.6,9.6
210951_x_at,0.6801153409090911,5.581818181818182,4.02,7.17
210952_at,0.8610062499999999,6.119999999999999,4.26,7.16
210953_at,0.9029363636363635,4.2763636363636355,2.75,6.31
210954_s_at,0.2768738636363636,4.243636363636363,3.41,5.37
210955_at,0.38439678030303026,6.069696969696971,4.68,6.95
210956_at,0.6419632575757576,4.545151515151515,2.8,5.35
210957_s_at,0.701269507575757,4.354848484848485,2.98,5.91
210958_s_at,0.6494465909090908,6.481818181818182,5.01,7.73
210959_s_at,0.43236325757575783,3.465151515151515,2.09,4.42
210960_at,0.8522005681818181,4.014545454545455,2.3,5.16
210961_s_at,0.9468172348484849,4.572121212121212,2.78,5.76
210962_s_at,1.381373484848484,6.132121212121212,4.54,7.64
210963_s_at,0.5666717803030303,4.873030303030301,3.26,5.73
210964_s_at,0.5899058712121213,4.7306060606060605,3.19,5.7
210965_x_at,0.5356939393939396,2.9942424242424237,1.56,3.79
210966_x_at,0.2469547348484849,7.95878787878788,6.75,8.99
210967_x_at,0.6913234848484846,4.9021212121212105,3.28,5.63
210968_s_at,1.6254507575757569,9.184848484848484,6.61,10.5
210969_at,0.3758007575757577,2.7548484848484853,1.61,3.37
210970_s_at,0.38521325757575753,3.1548484848484843,1.93,3.93
210971_s_at,1.4588715909090912,5.558181818181817,3.28,7.11
210972_x_at,0.5730632575757578,5.295151515151515,3.75,6.33
210973_s_at,1.6461505681818178,7.625454545454547,5.6,9.24
210974_s_at,0.48027462121212117,5.283939393939392,3.69,6.3
210975_x_at,0.18337291666666672,7.513333333333332,6.43,8.16
210976_s_at,2.161327840909091,7.79181818181818,5.44,9.88
210977_s_at,0.7532126893939393,6.315757575757576,4.82,7.95
210978_s_at,0.9852371212121216,7.980606060606061,5.6,9.17
210979_at,0.2662130681818183,3.435454545454546,2.47,4.08
210980_s_at,0.3801772727272727,2.650909090909091,1.52,3.27
210981_s_at,0.39687518939393934,6.557575757575758,5.22,7.16
210982_s_at,0.5066967803030304,4.21969696969697,3.08,5.58
210983_s_at,0.43244886363636353,7.933636363636364,6.87,9.1
210984_x_at,1.277762121212121,6.079393939393938,4.24,7.53
210985_s_at,0.36542386363636364,3.153636363636364,2.0,4.54
210986_s_at,0.7758314393939395,4.004242424242424,2.48,4.96
210987_x_at,0.9048126893939396,11.40242424242424,10.01,12.72
210988_s_at,0.4442863636363634,4.5236363636363635,3.23,5.88
210989_at,0.33557556818181805,3.335454545454546,2.24,3.96
210990_s_at,0.6139058712121214,6.276060606060606,4.68,7.08
210991_s_at,0.5104085227272729,5.000909090909091,3.63,5.79
210992_x_at,0.4821189393939393,5.232424242424242,4.08,6.28
210993_s_at,1.4629183712121212,5.02939393939394,3.19,6.63
210994_x_at,1.8673193181818184,6.035454545454547,3.51,7.46
210995_s_at,2.0183064393939394,5.4742424242424255,3.22,7.29
210996_s_at,0.7263092803030303,7.1469696969696965,5.4,8.31
210997_at,0.3350153409090908,2.8781818181818184,1.81,3.41
210998_s_at,1.1475371212121213,4.886060606060607,3.12,7.16
210999_s_at,2.5103835227272726,5.6890909090909085,3.09,7.55
211000_s_at,0.6538717803030302,6.636969696969698,5.19,7.88
211001_at,0.7131808712121213,5.9306060606060615,4.06,6.77
211002_s_at,0.43744659090909066,6.001818181818181,4.82,7.05
211003_x_at,0.651484090909091,5.718181818181819,3.79,6.8
211004_s_at,0.7332695075757577,6.3151515151515145,4.64,7.52
211005_at,0.2467001893939394,5.572424242424244,4.57,6.29
211006_s_at,1.0474405303030303,3.963030303030304,2.2,5.57
211008_s_at,0.6839814393939395,5.847575757575758,4.28,6.92
211009_s_at,0.326904734848485,3.492121212121212,2.17,4.23
211010_s_at,0.6427318181818183,4.504545454545454,3.19,5.49
211011_at,0.6416676136363638,4.383636363636365,2.99,5.53
211012_s_at,0.19731950757575767,6.171515151515152,5.33,6.77
211013_x_at,0.23159678030303044,5.6496969696969686,4.67,6.44
211014_s_at,0.7332496212121212,6.779393939393938,5.21,8.38
211015_s_at,0.3599308712121212,9.096060606060608,7.92,10.09
211016_x_at,2.2561376893939395,8.425757575757578,5.14,10.14
211017_s_at,1.0745568181818184,4.604545454545455,2.71,5.9
211018_at,0.7317246212121213,4.540606060606062,3.0,5.75
211019_s_at,0.4435814393939394,5.435757575757576,4.18,6.38
211020_at,3.476011363636364,5.163636363636363,2.63,7.42
211021_s_at,0.9338278409090911,5.988181818181817,4.12,7.03
211022_s_at,0.9932121212121212,4.0660606060606055,2.34,5.91
211023_at,0.6283621212121212,6.1360606060606075,4.57,7.18
211024_s_at,0.37658806818181817,3.405454545454545,2.07,4.18
211025_x_at,1.1588621212121215,7.6393939393939405,6.19,9.04
211026_s_at,0.6695041666666667,8.566666666666668,6.98,9.52
211027_s_at,1.176962689393939,3.8524242424242416,1.73,5.08
211028_s_at,0.4087672348484851,6.022121212121214,4.6,6.63
211029_x_at,1.923669318181818,5.114545454545453,2.86,6.68
211030_s_at,0.29991950757575747,5.114848484848484,4.15,5.87
211031_s_at,0.7107922348484849,6.148787878787879,4.5,7.23
211032_at,0.2836363636363636,2.7363636363636368,1.73,3.33
211033_s_at,0.7069945075757577,6.384848484848485,4.95,7.73
211034_s_at,0.573942234848485,6.132121212121212,4.47,6.98
211036_x_at,0.5995371212121212,8.130606060606063,6.72,9.03
211037_s_at,0.4246653409090909,4.3981818181818175,3.12,5.23
211038_s_at,0.29992803030303034,3.2530303030303034,2.07,3.95
211039_at,0.4726257575757574,3.8648484848484856,2.38,4.68
211040_x_at,0.27136837121212115,7.026060606060608,5.97,7.69
211042_x_at,0.4745585227272727,6.579090909090909,5.49,7.53
211043_s_at,0.24892973484848482,8.52212121212121,7.82,9.29
211044_at,1.1323780303030302,4.136969696969698,2.4,6.0
211045_s_at,0.8692392045454543,4.6872727272727275,3.08,6.2
211046_at,0.27046723484848484,3.0178787878787876,2.0,3.95
211047_x_at,0.5136467803030306,8.549696969696969,6.66,9.68
211048_s_at,1.1446257575757577,7.661515151515153,5.52,8.9
211049_at,0.5158132575757576,5.394848484848485,3.99,6.49
211050_x_at,1.3260729166666672,5.473333333333334,3.86,6.92
211051_s_at,0.8916528409090906,5.748181818181818,3.69,6.55
211052_s_at,0.18203768939393952,7.087575757575758,5.99,7.96
211053_at,0.6928155303030299,5.68030303030303,4.15,6.76
211054_at,0.3297320075757576,2.605151515151515,1.58,3.22
211055_s_at,0.22950473484848483,3.1012121212121215,2.01,3.82
211056_s_at,0.4969767045454547,4.547272727272726,2.96,5.27
211057_at,0.6859984848484848,4.147878787878788,2.58,5.39
211058_x_at,0.7975496212121214,12.739393939393938,11.19,13.89
211059_s_at,1.0882604166666667,6.736666666666667,5.13,8.55
211060_x_at,0.5481030303030303,8.23969696969697,6.61,9.24
211061_s_at,0.36064393939393946,7.124242424242424,6.09,8.28
211062_s_at,0.6161933712121211,6.043939393939394,4.62,6.94
211063_s_at,0.4288528409090908,3.2218181818181817,2.06,4.38
211064_at,0.387577840909091,3.1118181818181823,1.86,3.73
211065_x_at,0.3135147727272729,6.7209090909090925,5.56,7.62
211066_x_at,0.5950943181818183,6.405454545454544,4.97,7.43
211067_s_at,0.4487142045454546,4.9372727272727275,3.66,6.06
211068_x_at,1.3731280303030304,6.17969696969697,4.65,7.61
211069_s_at,2.6834176136363648,9.696363636363639,6.82,11.34
211070_x_at,1.3279193181818183,9.735454545454544,7.31,10.93
211071_s_at,1.6566621212121209,4.116060606060605,2.18,5.67
211072_x_at,0.7866933712121215,12.493939393939392,10.99,13.97
211073_x_at,1.79287803030303,11.830303030303032,10.17,13.41
211074_at,2.4575632575757576,10.321515151515152,5.44,12.89
211075_s_at,1.5297814393939397,7.607575757575758,5.55,9.27
211076_x_at,1.4440880681818178,5.195454545454549,3.14,6.72
211077_s_at,0.9148579545454547,6.307272727272728,4.51,7.6
211078_s_at,3.9007314393939394,4.174242424242423,1.61,6.79
211079_s_at,0.6579999999999997,4.29,2.86,5.43
211080_s_at,3.1425496212121207,5.92939393939394,2.85,8.04
211081_s_at,1.087592234848485,3.7912121212121215,1.79,5.16
211082_x_at,0.7981079545454545,5.667272727272727,3.77,6.75
211083_s_at,0.4859568181818182,3.495454545454545,2.23,4.2
211084_x_at,1.5147433712121219,5.0193939393939395,2.98,6.75
211085_s_at,0.8862439393939391,5.572424242424242,4.07,7.02
211086_x_at,1.281432007575758,4.4751515151515155,2.42,5.88
211087_x_at,1.2322655303030305,6.126969696969699,4.04,7.42
211088_s_at,0.79241553030303,4.173030303030302,2.51,5.35
211089_s_at,0.49996212121212125,4.636060606060607,3.42,5.64
211090_s_at,1.566957007575758,7.9851515151515144,5.53,9.73
211091_s_at,1.5002070075757576,4.291515151515152,1.99,6.15
211092_s_at,0.7179797348484849,5.041212121212122,3.76,6.33
211093_at,0.3097467803030303,2.5669696969696973,1.43,3.19
211094_s_at,0.5971655303030304,4.769696969696969,3.28,5.87
211095_at,0.40547348484848494,2.927878787878788,1.84,4.15
211096_at,0.5171876893939392,5.765757575757576,4.57,7.13
211097_s_at,1.2059683712121214,4.94939393939394,3.07,6.43
211098_x_at,1.1980653409090911,7.611818181818183,6.05,9.04
211099_s_at,0.32059545454545446,4.662727272727275,3.68,5.81
211100_x_at,0.4552217803030301,5.6396969696969705,4.29,7.09
211101_x_at,0.3309215909090909,5.331818181818182,4.17,6.09
211102_s_at,0.601418371212121,4.48939393939394,3.03,5.69
211103_at,0.46464678030303014,4.19030303030303,2.74,5.0
211104_s_at,0.5707734848484847,4.178787878787879,2.98,5.7
211105_s_at,0.8970166666666666,5.326666666666666,3.52,6.39
211106_at,0.7062626893939391,3.3757575757575755,2.15,4.81
211107_s_at,0.5788155303030303,5.483030303030303,4.18,6.61
211108_s_at,0.6968217803030305,3.6503030303030313,2.01,4.71
211109_at,1.0801416666666663,4.256666666666667,2.58,5.95
211110_s_at,0.45589223484848473,4.547878787878788,2.95,5.22
211111_at,1.0642392045454543,6.1127272727272715,4.2,7.87
211112_at,0.5971882575757573,6.63151515151515,5.18,7.91
211113_s_at,0.8533689393939398,4.734242424242424,2.79,5.7
211114_x_at,1.0112579545454545,6.747272727272724,5.08,8.1
211115_x_at,1.2769064393939398,7.022424242424242,5.08,8.66
211116_at,0.9542797348484847,4.527878787878787,2.81,5.8
211117_x_at,0.8601871212121209,4.886060606060607,3.35,6.1
211118_x_at,1.3136155303030297,4.920303030303031,2.59,6.34
211119_at,0.32370909090909106,2.9218181818181823,1.93,3.98
211120_x_at,1.10136553030303,4.786969696969698,2.86,5.76
211121_s_at,0.3928755681818181,6.514545454545454,5.24,7.2
211122_s_at,0.8865842803030304,3.869696969696969,2.72,5.72
211123_at,0.45409053030303015,6.343030303030303,5.0,7.04
211124_s_at,0.5121767045454545,3.2127272727272724,2.04,4.37
211125_x_at,0.8246166666666668,6.093333333333333,3.92,7.06
211126_s_at,2.857748484848485,6.5178787878787885,4.19,8.59
211127_x_at,0.31189848484848476,3.227878787878788,2.27,4.17
211128_at,0.6697517045454547,4.072727272727273,2.3,5.24
211129_x_at,0.6687683712121214,3.663939393939394,2.13,4.72
211130_x_at,0.7298562500000004,5.420000000000001,3.96,6.94
211131_s_at,0.41717784090909094,3.3518181818181816,2.16,4.73
211132_at,0.5275755681818182,4.894545454545454,3.5,6.0
211133_x_at,0.6553422348484848,6.952121212121212,5.33,8.22
211135_x_at,0.9079905303030305,6.990303030303029,5.27,8.61
211136_s_at,1.0470672348484846,7.761212121212122,5.13,9.0
211137_s_at,0.25659678030303046,3.3530303030303026,2.35,4.11
211138_s_at,0.35401325757575736,3.4751515151515155,2.34,4.67
211139_s_at,0.8130342803030302,5.49969696969697,4.08,7.04
211140_s_at,0.5239166666666665,5.626666666666667,4.07,6.81
211141_s_at,0.43323428030303035,4.783030303030303,3.38,5.88
211142_x_at,0.5904460227272732,6.759090909090911,5.3,7.74
211143_x_at,1.0721092803030303,6.56969696969697,4.69,8.16
211144_x_at,0.34235018939393946,3.535757575757577,2.43,4.19
211145_x_at,0.4887238636363638,3.9136363636363645,2.32,4.65
211146_at,0.4541814393939394,4.154242424242424,3.06,5.5
211147_s_at,0.8680280303030308,5.283030303030304,3.48,6.73
211148_s_at,1.48118428030303,5.176969696969696,2.85,7.03
211149_at,0.21993825757575752,2.6515151515151514,1.63,3.14
211150_s_at,0.8587445075757577,6.981515151515151,5.41,8.07
211151_x_at,0.4662376893939395,3.4575757575757575,2.26,4.23
211152_s_at,0.4776068181818182,6.295454545454547,4.99,6.91
211153_s_at,0.6192255681818183,3.7854545454545447,2.39,5.23
211154_at,0.20930284090909093,2.838181818181817,2.0,3.45
211155_s_at,0.339584090909091,3.038181818181818,1.98,3.81
211156_at,1.5955318181818183,5.4854545454545445,3.21,7.64
211157_at,0.272840340909091,5.441818181818183,4.4,6.45
211159_s_at,0.7374217803030304,6.223030303030302,4.33,7.18
211160_x_at,0.6081791666666668,7.596666666666666,5.88,8.72
211161_s_at,0.2457882575757575,2.5915151515151518,1.62,3.17
211162_x_at,1.1120109848484852,6.261212121212123,4.76,7.58
211163_s_at,0.41970700757575763,4.248484848484849,2.98,5.41
211164_at,0.36303806818181805,2.685454545454545,1.39,3.36
211165_x_at,0.6260683712121212,6.293939393939394,4.35,7.78
211166_at,0.44628712121212116,5.59939393939394,4.31,6.47
211167_s_at,0.631417234848485,5.532121212121211,4.12,6.83
211168_s_at,0.09281212121212117,6.793939393939394,6.12,7.28
211169_s_at,0.28359053030303033,2.6303030303030304,1.71,3.25
211170_s_at,0.5205320075757577,3.674848484848485,2.25,4.79
211171_s_at,0.5085704545454547,4.402727272727272,2.76,5.28
211172_x_at,1.1223030303030306,6.3896969696969705,4.43,8.38
211173_at,0.491585984848485,5.092121212121212,3.66,6.06
211174_s_at,0.5640916666666665,5.256666666666667,3.89,6.31
211175_at,0.42224886363636355,5.6163636363636344,4.27,6.43
211176_s_at,0.74480928030303,4.773030303030302,3.16,5.64
211177_s_at,0.8046945075757578,6.481515151515152,4.78,7.33
211178_s_at,0.38003712121212135,5.823939393939394,4.66,6.94
211179_at,0.3419863636363636,2.9263636363636367,1.82,3.56
211180_x_at,0.5996859848484847,6.077878787878788,4.64,6.95
